SAMPLE	ROLE	FAMILY	HAP1	HAP2
HG02694_hap2	hap2	HG02694	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02694_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02694_2.paf
HG02698_hap1	hap1	HG02698	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02698_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02698_1.paf
HG02698_hap2	hap2	HG02698	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02698_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02698_2.paf
HG02717_hap1	hap1	HG02717	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02717_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02717_1.paf
HG02717_hap2	hap2	HG02717	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02717_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02717_2.paf
HG02723_hap1	hap1	HG02723	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02723_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02723_1.paf
HG02723_hap2	hap2	HG02723	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02723_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02723_2.paf
HG02731_hap1	hap1	HG02731	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02731_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02731_1.paf
HG02731_hap2	hap2	HG02731	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02731_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02731_2.paf
HG02735_hap1	hap1	HG02735	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02735_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02735_1.paf
HG02735_hap2	hap2	HG02735	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02735_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02735_2.paf
HG02738_hap1	hap1	HG02738	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02738_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02738_1.paf
HG02738_hap2	hap2	HG02738	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02738_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02738_2.paf
HG02759_hap1	hap1	HG02759	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02759_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02759_1.paf
HG02759_hap2	hap2	HG02759	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02759_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02759_2.paf
HG02763_hap1	hap1	HG02763	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02763_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02763_1.paf
HG02763_hap2	hap2	HG02763	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02763_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02763_2.paf
HG02769_hap1	hap1	HG02769	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02769_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02769_1.paf
HG02769_hap1	hap1	HG02769	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG02769_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG02769_1.paf
HG02769_hap2	hap2	HG02769	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02769_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02769_2.paf
HG02769_hap2	hap2	HG02769	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG02769_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG02769_2.paf
HG02772_hap1	hap1	HG02772	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02772_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02772_1.paf
HG02772_hap2	hap2	HG02772	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02772_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02772_2.paf
HG02809_hap1	hap1	HG02809	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02809_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02809_1.paf
HG02809_hap2	hap2	HG02809	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02809_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02809_2.paf
HG02811_hap1	hap1	HG02811	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02811_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02811_1.paf
HG02811_hap2	hap2	HG02811	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02811_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02811_2.paf
HG02817_hap1	hap1	HG02817	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02817_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02817_1.paf
HG02817_hap2	hap2	HG02817	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02817_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02817_2.paf
HG02818_hap1	hap1	HG02818	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02818_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02818_1.paf
HG02818_hap1	hap1	HG02818	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG02818_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG02818_1.paf
HG02818_hap2	hap2	HG02818	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02818_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02818_2.paf
HG02818_hap2	hap2	HG02818	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG02818_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG02818_2.paf
HG02820_hap1	hap1	HG02820	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02820_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02820_1.paf
HG02820_hap2	hap2	HG02820	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02820_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02820_2.paf
HG02837_hap1	hap1	HG02837	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02837_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02837_1.paf
HG02837_hap2	hap2	HG02837	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02837_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02837_2.paf
HG02841_hap1	hap1	HG02841	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02841_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02841_1.paf
HG02841_hap2	hap2	HG02841	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02841_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02841_2.paf
HG02861_hap1	hap1	HG02861	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02861_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02861_1.paf
HG02861_hap2	hap2	HG02861	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02861_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02861_2.paf
HG02884_hap1	hap1	HG02884	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02884_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02884_1.paf
HG02884_hap2	hap2	HG02884	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02884_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02884_2.paf
HG02885_hap1	hap1	HG02885	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02885_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02885_1.paf
HG02885_hap2	hap2	HG02885	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02885_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02885_2.paf
HG02886_hap1	hap1	HG02886	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02886_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02886_1.paf
HG02886_hap2	hap2	HG02886	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02886_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02886_2.paf
HG02887_hap1	hap1	HG02887	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02887_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02887_1.paf
HG02887_hap2	hap2	HG02887	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02887_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02887_2.paf
HG02891_hap1	hap1	HG02891	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02891_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02891_1.paf
HG02891_hap2	hap2	HG02891	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02891_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02891_2.paf
HG02922_hap1	hap1	HG02922	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02922_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02922_1.paf
HG02922_hap2	hap2	HG02922	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02922_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02922_2.paf
HG02952_hap1	hap1	HG02952	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02952_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02952_1.paf
HG02952_hap2	hap2	HG02952	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02952_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02952_2.paf
HG02953_hap1	hap1	HG02953	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02953_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02953_1.paf
HG02953_hap1	hap1	HG02953	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG02953_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG02953_1.paf
HG02953_hap2	hap2	HG02953	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02953_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02953_2.paf
HG02953_hap2	hap2	HG02953	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG02953_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG02953_2.paf
HG02965_hap1	hap1	HG02965	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02965_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02965_1.paf
HG02965_hap2	hap2	HG02965	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02965_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02965_2.paf
HG02968_hap1	hap1	HG02968	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02968_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02968_1.paf
HG02968_hap2	hap2	HG02968	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02968_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02968_2.paf
HG02974_hap1	hap1	HG02974	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02974_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02974_1.paf
HG02974_hap2	hap2	HG02974	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02974_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02974_2.paf
HG02976_hap1	hap1	HG02976	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02976_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02976_1.paf
HG02976_hap2	hap2	HG02976	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02976_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02976_2.paf
HG02977_hap1	hap1	HG02977	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02977_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02977_1.paf
HG02977_hap2	hap2	HG02977	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02977_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02977_2.paf
HG02979_hap1	hap1	HG02979	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02979_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02979_1.paf
HG02979_hap2	hap2	HG02979	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02979_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02979_2.paf
HG02981_hap1	hap1	HG02981	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02981_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02981_1.paf
HG02981_hap2	hap2	HG02981	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02981_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG02981_2.paf
HG02984_hap1	hap1	HG02984	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02984_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02984_1.paf
HG02984_hap2	hap2	HG02984	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02984_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG02984_2.paf
HG03009_hap1	hap1	HG03009	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03009_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03009_1.paf
HG03009_hap1	hap1	HG03009	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG03009_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG03009_1.paf
HG03009_hap1	hap1	HG03009	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG03009_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG03009_1.paf
HG03009_hap2	hap2	HG03009	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03009_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03009_2.paf
HG03009_hap2	hap2	HG03009	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG03009_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/HG03009_2.paf
HG03009_hap2	hap2	HG03009	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG03009_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG03009_2.paf
HG03017_hap1	hap1	HG03017	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03017_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03017_1.paf
HG03017_hap2	hap2	HG03017	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03017_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03017_2.paf
HG03022_hap1	hap1	HG03022	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG03022_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG03022_1.paf
HG03022_hap2	hap2	HG03022	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG03022_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/UW_ONT/NAPU/asm_to_ref/CHM13/paf/HG03022_2.paf
HG03041_hap1	hap1	HG03041	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03041_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03041_1.paf
HG03041_hap2	hap2	HG03041	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03041_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03041_2.paf
HG03050_hap1	hap1	HG03050	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03050_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03050_1.paf
HG03050_hap2	hap2	HG03050	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03050_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/HG03050_2.paf
